iid,i_year,i_Action,i_Adventure,i_Animation,i_Children's,i_Comedy,i_Crime,i_Documentary ,i_Drama ,i_Fantasy ,i_Film-Noir ,i_Horror ,i_Musical ,i_Mystery ,i_Romance ,i_Sci-Fi ,i_Thriller ,i_War ,i_Western,i_Other
327,7,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
328,7,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0
329,8,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
330,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
331,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
332,7,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
333,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
334,7,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
335,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
336,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
337,7,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
338,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
339,7,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
340,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
341,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
342,7,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
343,7,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
344,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
345,7,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
346,7,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
347,8,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
348,8,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
349,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
350,8,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
351,8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
352,7,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
353,8,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
354,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
355,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
356,4,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
357,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
358,7,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
359,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
360,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
361,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
362,8,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
363,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
364,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
365,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
366,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
367,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
368,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
369,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
370,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
371,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
372,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
373,5,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
374,5,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
375,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
376,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
377,4,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
378,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
379,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
380,4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
381,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
382,4,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
383,4,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
384,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
385,4,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
386,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
387,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
388,4,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
389,4,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
390,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
391,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
392,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
393,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
394,4,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0
395,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
396,4,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0
397,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
398,3,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
399,3,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
400,4,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
401,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
402,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
403,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
404,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
405,6,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
406,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
407,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
408,6,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
409,6,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
410,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
411,6,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0
412,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
413,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
414,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
415,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
416,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
417,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
418,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
419,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
420,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
421,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
422,6,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
423,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0
424,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
425,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
426,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0
427,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
428,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
429,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
430,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
431,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
432,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
433,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
434,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
435,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
436,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
437,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
438,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
439,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
440,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
441,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
442,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
443,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
444,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
445,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
446,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
447,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
448,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
449,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
450,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
451,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
452,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
453,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
454,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
455,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
456,7,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
457,7,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
458,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
459,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
460,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
461,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
462,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
463,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
464,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
465,4,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
466,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
467,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
468,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
469,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
470,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
471,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
472,6,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
473,6,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
474,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
475,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
476,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
477,6,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
478,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
479,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
480,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
481,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
482,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
483,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
484,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
485,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
486,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
487,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
488,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
489,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
490,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
491,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
492,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
493,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
494,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
495,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
496,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
497,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
498,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
499,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
500,6,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
501,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
502,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
503,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
504,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
505,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
506,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
507,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
508,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
509,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
510,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
511,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
512,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
513,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
514,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
515,7,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
516,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
517,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
518,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
519,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
520,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
521,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
522,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
523,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
524,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
525,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
526,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
527,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
528,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
529,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
530,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
531,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
532,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
533,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
534,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
535,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
536,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
537,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
538,7,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
539,7,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
540,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
541,5,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
542,5,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
543,5,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
544,6,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
545,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
546,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
547,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
548,6,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
549,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
550,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
551,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
552,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
553,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
554,5,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
555,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
556,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
557,4,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
558,4,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0
559,4,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
560,5,0,0,1,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0
561,4,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
562,5,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
563,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
564,5,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
565,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
566,4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
567,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
568,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
569,4,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
570,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
571,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
572,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
573,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
574,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0
575,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
576,3,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
577,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
578,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
579,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
580,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
581,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
582,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
583,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
584,3,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
585,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
586,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
587,3,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
588,2,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
589,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
590,6,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
591,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
592,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
593,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
594,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
595,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
596,6,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
597,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
598,6,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
599,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
601,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
602,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
603,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
604,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
605,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
606,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
607,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
608,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0
609,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
610,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
611,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
612,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
613,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
614,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
615,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
616,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
617,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
618,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
619,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
620,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
621,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
622,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
623,4,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
624,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
625,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
626,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
627,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
628,6,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
629,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
630,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
631,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
632,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
633,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
634,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
635,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
636,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
637,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
638,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
639,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
640,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
641,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
642,2,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0
643,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
644,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
645,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
646,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
647,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
648,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
649,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
650,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
651,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
652,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
653,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
654,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
655,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
